,grid1,grid2,category,action
3882,19,28,different_grid,none
3883,60,29,different_grid,none
3884,11,24,different_grid,none
3885,30,37,different_grid,none
3886,34,13,different_grid,none
3887,53,26,different_grid,none
3888,4,21,different_grid,none
3889,45,22,different_grid,none
3890,37,18,different_grid,none
3891,56,31,different_grid,none
3892,22,38,different_grid,none
3893,14,34,different_grid,none
3894,46,23,different_grid,none
3895,38,19,different_grid,none
3896,57,32,different_grid,none
3897,49,28,different_grid,none
3898,15,35,different_grid,none
3899,7,31,different_grid,none
3900,26,44,different_grid,none
3901,0,28,different_grid,none
3902,41,29,different_grid,none
3903,60,42,different_grid,none
3904,33,25,different_grid,none
3905,52,38,different_grid,none
3906,44,34,different_grid,none
3907,10,41,different_grid,none
3908,34,26,different_grid,none
3909,53,39,different_grid,none
3910,45,35,different_grid,none
3911,37,31,different_grid,none
3912,56,44,different_grid,none
3913,3,38,different_grid,none
3914,22,51,different_grid,none
3915,14,47,different_grid,none
